Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2083,Human Resources,22,48294,7,34.8,55.2,No
2084,IT,46,102440,10,39.0,82.3,No
2085,Customer Support,32,51325,16,45.9,85.3,Yes
2086,Marketing,44,97744,11,47.5,85.3,Yes
2087,Finance,38,79050,8,43.6,98.9,Yes
2088,Engineering,22,58062,0,48.3,59.8,No
2089,Customer Support,39,58825,11,40.7,89.4,Yes
2090,Engineering,59,117127,4,41.0,70.9,No
2091,Customer Support,42,92204,4,33.1,69.6,No
2092,Finance,37,95938,6,41.6,100.0,Yes
2093,Finance,48,95173,7,41.8,84.0,Yes
2094,Marketing,40,64801,13,39.4,82.0,Yes
2095,Engineering,40,70359,5,41.5,91.5,Yes
2096,Engineering,27,67528,6,37.8,79.1,Yes
2097,Engineering,40,99689,6,36.8,74.4,Yes
2098,Engineering,48,132579,8,36.6,74.7,No
2099,Operations,29,68926,9,45.8,55.7,No
2100,Human Resources,52,76336,4,36.2,66.9,No
2101,Sales,37,76502,5,45.8,69.0,No
2102,Customer Support,29,52172,4,38.2,76.2,No
2103,IT,47,95863,11,42.4,74.8,No
2104,Customer Support,35,69490,9,36.6,84.0,Yes
2105,Customer Support,45,61940,9,33.6,79.9,Yes
2106,Engineering,35,89821,10,48.9,81.4,Yes
2107,Human Resources,37,40257,6,37.2,81.4,Yes
2108,Operations,42,69889,6,51.7,80.6,No
2109,Operations,40,78783,20,38.6,100.0,Yes
2110,Engineering,22,61140,3,37.9,82.7,Yes
2111,IT,26,67086,13,33.8,90.6,Yes
2112,Engineering,47,120618,6,42.3,90.2,Yes
2113,Engineering,36,71933,9,44.6,67.2,Yes
2114,Marketing,32,79021,10,35.1,83.5,Yes
2115,Finance,24,64596,8,43.1,67.3,Yes
2116,Finance,27,69781,4,41.4,84.7,Yes
2117,Sales,22,51880,10,36.7,87.4,Yes
2118,IT,36,94152,8,40.6,95.1,Yes
2119,Engineering,32,118827,7,45.7,93.4,Yes
2120,Sales,28,77758,8,50.9,64.6,No
2121,IT,37,78723,8,34.3,96.9,Yes
2122,Customer Support,41,70630,7,42.1,60.7,No
2123,IT,58,113156,4,44.2,82.8,Yes
2124,IT,22,84673,9,39.5,68.5,No
2125,Operations,49,88559,13,37.1,83.9,Yes
2126,Finance,47,55908,7,44.3,69.6,No
2127,Sales,30,61155,9,38.2,73.1,No
2128,Human Resources,40,71924,6,41.3,72.6,No
2129,Human Resources,33,57989,2,37.6,67.7,No
2130,Engineering,39,81765,10,38.6,83.5,No
2131,Operations,53,75111,7,45.1,96.9,Yes
2132,Marketing,44,58124,12,50.2,72.2,Yes
2133,Sales,43,86438,11,50.8,100.0,Yes
2134,Engineering,33,117447,5,42.0,83.3,Yes
2135,Operations,23,59399,13,45.2,70.6,Yes
2136,Sales,35,103627,12,44.6,95.6,Yes
2137,IT,50,122294,11,39.8,78.6,No
2138,Marketing,22,66015,7,47.4,89.1,Yes
2139,Marketing,27,81266,5,42.1,63.9,No
2140,Finance,39,94776,5,45.1,79.5,Yes
2141,IT,28,76101,7,42.6,77.0,Yes
2142,Engineering,30,97011,6,41.8,66.9,No
2143,Operations,33,76738,14,39.8,98.5,Yes
2144,Finance,24,65145,5,39.5,89.4,Yes
2145,Engineering,28,72411,9,43.3,100.0,Yes
2146,IT,45,103358,13,43.4,89.0,Yes
2147,Operations,24,60735,10,39.2,64.3,No
2148,Operations,22,58225,8,41.2,68.5,No
2149,IT,31,64757,10,38.8,95.5,Yes
2150,IT,45,130282,4,37.2,75.4,No
2151,Operations,36,59652,10,35.8,100.0,Yes
2152,IT,33,81668,10,35.7,99.6,Yes
2153,Operations,38,58792,5,43.8,75.4,No
2154,Operations,22,73046,9,46.3,70.1,No
2155,Finance,42,96998,11,40.3,75.9,No
2156,Operations,41,61937,7,45.8,99.6,Yes
2157,Engineering,33,99629,8,42.4,85.0,Yes
2158,IT,48,117448,9,43.8,100.0,Yes
2159,IT,26,73471,11,47.6,79.3,No
2160,Sales,49,106753,3,41.5,75.5,Yes
2161,IT,39,81618,12,39.1,90.3,Yes
2162,Sales,34,71121,5,40.1,76.7,Yes
2163,Engineering,37,65516,5,48.0,73.8,No
2164,Operations,36,52892,10,42.3,81.1,No
2165,Engineering,50,142368,4,42.9,76.0,No
2166,IT,27,95896,0,43.6,66.9,No
2167,IT,30,81799,8,46.7,60.7,No
2168,Marketing,48,107201,10,35.1,61.1,No
2169,Sales,32,72613,9,48.8,69.7,No
2170,Engineering,47,103864,3,34.2,85.0,No
2171,Finance,54,110125,6,38.4,92.2,Yes
2172,Customer Support,33,52546,9,37.1,93.7,Yes
2173,Finance,44,93094,7,42.9,91.1,No
2174,Engineering,26,91846,5,48.1,60.9,Yes
2175,Finance,45,99695,7,43.2,58.6,No
2176,Marketing,39,84011,5,40.8,87.6,Yes
2177,Operations,42,83138,6,44.8,100.0,Yes
2178,Sales,31,77462,7,49.6,89.9,Yes
2179,Operations,22,44431,13,41.1,100.0,Yes
2180,Marketing,43,64004,9,34.4,84.0,Yes
2181,Customer Support,22,45186,12,38.4,63.6,No
2182,Engineering,34,87298,8,42.3,90.0,Yes
2183,Finance,47,101412,2,42.3,82.9,No
2184,Customer Support,39,58508,16,44.6,93.4,Yes
2185,Sales,57,144858,8,48.4,98.7,No
2186,Customer Support,48,53070,9,30.4,86.2,Yes
2187,Operations,31,42791,10,42.0,64.3,Yes
2188,Sales,38,85668,7,47.0,67.3,No
2189,Engineering,37,88503,3,43.7,88.0,Yes
2190,Operations,22,54465,6,48.4,67.8,Yes
2191,Sales,28,75695,4,51.0,86.4,Yes
2192,Finance,32,96124,1,44.6,61.5,No
2193,Engineering,22,56341,7,44.4,98.9,Yes
2194,Finance,38,81017,8,37.5,76.4,No
2195,Sales,35,83016,4,42.3,69.2,Yes
2196,IT,22,78312,8,38.8,65.5,No
2197,Customer Support,42,81335,13,32.3,65.7,Yes
2198,Customer Support,45,72888,8,41.0,77.3,No
2199,Operations,40,69403,10,44.5,68.0,No
2200,Sales,34,66542,7,52.3,77.6,Yes
2201,Operations,43,66821,11,46.6,86.4,No
2202,Sales,44,80905,11,46.3,98.3,Yes
2203,Sales,41,93573,8,51.2,88.9,Yes
2204,Engineering,29,85784,1,39.1,90.1,Yes
2205,Marketing,40,61711,6,33.7,79.4,No
2206,Operations,49,73834,6,47.8,73.8,No
2207,Operations,32,70161,10,45.7,95.4,Yes
2208,Marketing,58,101906,9,40.5,80.3,No
2209,Engineering,32,94203,0,40.1,62.9,No
2210,Customer Support,38,61119,10,35.1,84.7,No
2211,Human Resources,31,68293,6,40.0,63.5,No
2212,Marketing,40,79726,10,41.8,80.4,No
2213,Engineering,22,68584,2,44.8,57.6,No
2214,Operations,32,53483,13,38.3,94.9,No
2215,Operations,27,59134,11,48.4,94.9,Yes
2216,Engineering,39,61234,8,41.2,88.5,Yes
2217,Sales,47,89845,11,45.3,61.9,Yes
2218,Operations,44,71715,15,41.0,91.4,Yes
2219,Operations,22,41357,8,45.9,47.0,No
2220,Engineering,58,106045,3,49.4,61.9,Yes
2221,Customer Support,40,66726,13,41.2,87.6,Yes
2222,Engineering,30,86906,10,40.2,98.8,Yes
2223,Marketing,39,77058,6,34.0,78.7,No
2224,Customer Support,39,61345,8,35.6,71.7,No
2225,Human Resources,31,55662,8,37.8,78.8,Yes
2226,Finance,39,106422,6,44.7,93.7,Yes
2227,Human Resources,31,55916,8,37.4,91.5,Yes
2228,Engineering,33,68907,5,38.9,72.7,No
2229,Customer Support,31,64528,10,36.6,88.3,Yes
2230,Human Resources,23,50349,6,39.8,83.2,Yes
2231,IT,39,84916,2,39.7,80.3,No
2232,Engineering,43,82985,6,40.4,66.8,No
2233,Engineering,43,108269,5,36.6,54.4,No
2234,Sales,46,89597,7,46.8,70.4,No
2235,Operations,41,87764,9,39.9,65.5,Yes
2236,Human Resources,32,52904,8,43.7,97.1,Yes
2237,IT,46,89712,13,45.4,67.6,No
2238,Marketing,24,67381,6,36.1,63.8,Yes
2239,Customer Support,28,56142,10,44.9,97.6,Yes
2240,Engineering,28,83254,10,46.4,69.7,No
2241,IT,48,115983,6,41.7,78.2,No
2242,Operations,47,76564,14,40.0,87.6,Yes
2243,Operations,42,74525,6,33.8,75.4,Yes
2244,IT,48,123701,4,41.0,79.9,Yes
2245,Operations,29,64534,8,44.5,54.6,Yes
2246,Finance,41,89956,6,46.6,100.0,Yes
2247,Sales,36,95266,5,37.1,96.3,Yes
2248,Sales,46,58848,8,49.0,82.6,Yes
2249,Customer Support,36,73368,10,42.5,60.7,No
2250,Finance,34,61909,10,44.7,74.2,No
2251,Operations,43,66133,12,38.6,77.4,Yes
2252,Marketing,46,83086,6,40.1,79.6,Yes
2253,Sales,31,71591,7,40.4,74.2,Yes
2254,Sales,37,92537,5,39.8,86.7,Yes
2255,Operations,27,47955,8,39.3,64.1,No
2256,Marketing,22,59437,11,41.9,74.5,Yes
2257,Engineering,40,89500,8,38.7,58.9,No
2258,Marketing,44,85003,7,40.1,84.8,Yes
2259,Sales,40,83183,8,47.7,80.4,No
2260,Finance,22,68542,3,43.0,71.6,Yes
2261,Engineering,34,82209,3,40.4,73.1,Yes
2262,Operations,22,48021,4,43.4,88.8,Yes
2263,Engineering,51,118286,4,48.4,53.2,No
2264,Marketing,27,71575,3,46.2,91.9,Yes
2265,Sales,50,87384,6,35.2,54.2,Yes
2266,Sales,47,80358,6,43.1,76.5,Yes
2267,Human Resources,28,57003,2,40.1,82.5,Yes
2268,Marketing,26,61299,8,49.2,78.6,No
2269,Finance,41,103798,8,42.3,100.0,Yes
2270,Engineering,29,71377,8,40.4,95.3,Yes
2271,Operations,39,50582,12,43.0,81.4,Yes
2272,IT,33,78250,3,40.5,56.8,No
2273,Operations,22,46022,7,44.9,82.4,Yes
2274,Sales,22,61662,14,46.5,78.3,Yes
2275,Marketing,40,69644,6,40.2,71.3,No
2276,Sales,32,82669,8,52.4,86.4,No
2277,Engineering,32,83048,7,42.1,65.8,No
2278,Customer Support,44,64319,7,42.6,73.8,Yes
2279,Sales,49,97041,9,45.3,90.4,No
2280,Marketing,35,73590,9,39.3,90.0,Yes
2281,Finance,34,82898,5,44.9,69.9,No
2282,Operations,43,78591,8,34.4,80.4,No
2283,Finance,24,61821,9,42.4,100.0,Yes
2284,Sales,40,101632,5,33.3,84.4,Yes
2285,Engineering,43,98573,4,37.1,77.5,Yes
2286,Marketing,44,65385,10,37.8,86.6,Yes
2287,Sales,22,64160,9,44.9,89.1,Yes
2288,Human Resources,30,47105,5,41.3,66.6,No
2289,Sales,29,77865,7,38.3,77.2,Yes
2290,Sales,38,108645,9,43.0,66.5,No
2291,Human Resources,42,57154,6,38.6,55.4,No
2292,Sales,52,103305,9,53.2,100.0,Yes
2293,Finance,33,60333,11,42.7,82.2,Yes
2294,Operations,33,67289,6,38.9,51.0,No
2295,IT,49,92480,5,44.4,88.3,Yes
2296,Engineering,40,88814,10,40.9,98.0,Yes
2297,Engineering,50,93498,10,45.0,85.6,Yes
2298,Sales,40,93225,5,49.0,61.5,No
2299,Finance,26,83799,5,39.6,76.4,Yes
2300,Operations,24,54189,17,42.4,100.0,Yes
2301,Sales,22,54308,11,43.5,61.6,No
2302,Customer Support,44,77897,4,41.5,62.9,No
2303,Sales,49,84129,4,51.5,61.8,Yes
2304,Marketing,56,63920,8,47.6,82.0,No
2305,Operations,46,81225,5,43.2,61.9,No
2306,IT,49,88976,8,47.1,64.7,No
2307,Operations,32,71194,7,45.5,68.9,No
2308,IT,26,71277,6,39.6,81.1,Yes
2309,Engineering,46,116035,5,38.9,90.0,No
2310,IT,42,117633,10,42.9,52.4,No
2311,Sales,39,67785,8,51.4,59.4,Yes
2312,IT,41,87713,4,45.9,89.0,Yes
2313,Marketing,41,77213,9,37.8,100.0,Yes
2314,IT,50,132908,9,42.4,87.1,Yes
2315,Marketing,50,79309,7,37.6,48.5,No
2316,Finance,43,86437,6,43.8,89.8,Yes
2317,Marketing,46,89595,11,42.9,100.0,Yes
2318,Operations,43,66679,11,45.3,100.0,Yes
2319,Sales,33,77329,12,49.0,93.5,Yes
2320,Sales,45,69054,9,42.1,89.2,Yes
2321,Engineering,24,100710,6,47.3,75.9,Yes
2322,Engineering,48,87124,9,40.5,83.4,Yes
2323,IT,26,71951,5,36.5,74.5,No
2324,Engineering,40,97522,6,46.0,80.9,No
2325,Customer Support,29,64538,10,39.8,81.7,No
2326,Engineering,43,81890,4,45.9,97.5,Yes
2327,Engineering,37,121710,5,42.6,87.9,Yes
2328,Operations,22,57905,8,35.3,83.9,Yes
2329,Operations,42,76504,12,40.6,81.5,Yes
2330,Marketing,32,58127,6,41.5,68.8,Yes
2331,Finance,46,107264,4,42.8,87.1,Yes
2332,Operations,38,60620,7,51.2,71.8,Yes
2333,Engineering,41,118285,6,38.8,68.2,No
2334,Customer Support,28,42118,11,41.5,73.6,Yes
2335,Customer Support,32,51805,10,40.3,68.3,No
2336,Operations,33,57752,7,34.4,84.1,Yes
2337,Engineering,46,90639,7,41.9,63.6,No
2338,Operations,54,93340,7,44.4,89.4,No
2339,Sales,29,76486,9,50.3,75.8,Yes
2340,Sales,48,110574,8,38.1,97.2,Yes
2341,Engineering,22,53363,10,45.1,92.2,Yes
2342,Marketing,26,71432,8,42.6,85.3,Yes
2343,IT,28,107726,11,46.3,73.2,No
2344,Operations,24,50341,5,41.5,67.1,No
2345,Operations,22,66782,7,47.1,82.6,Yes
2346,Human Resources,42,62242,3,35.6,60.0,No
2347,Engineering,35,72266,6,50.2,62.1,No
2348,Human Resources,41,60970,2,38.3,70.5,No
2349,Customer Support,44,72789,13,32.1,100.0,Yes
2350,Sales,40,73438,9,41.5,85.6,Yes
2351,IT,44,90903,7,44.9,73.4,No
2352,Finance,37,94854,5,42.9,76.2,Yes
2353,Marketing,26,61628,7,45.0,76.8,No
2354,Operations,48,84840,14,50.3,79.8,Yes
2355,Marketing,32,70632,4,44.9,76.1,Yes
2356,IT,28,83933,4,44.7,88.0,Yes
2357,IT,36,83322,11,37.0,79.6,Yes
2358,Human Resources,28,54014,4,36.9,76.8,No
2359,Engineering,33,75930,3,37.3,91.2,No
2360,Finance,41,110138,6,43.1,64.1,No
2361,IT,41,86730,7,48.7,83.9,Yes
2362,Engineering,29,96586,1,41.0,74.0,No
2363,Finance,33,79030,6,50.0,70.0,Yes
2364,Finance,48,104472,6,36.6,100.0,Yes
2365,Operations,42,66654,3,42.2,81.7,Yes
2366,Sales,58,89506,6,41.3,75.9,Yes
2367,Operations,49,58324,7,45.8,74.1,No
2368,IT,49,89767,5,42.4,69.2,No
2369,Engineering,24,71926,10,35.4,81.5,Yes
2370,Engineering,45,108337,5,38.7,77.8,No
2371,Customer Support,37,65581,10,42.6,100.0,Yes
2372,Engineering,32,80996,7,45.9,76.5,Yes
2373,IT,39,80826,12,37.6,100.0,Yes
2374,Marketing,47,66370,3,38.0,77.3,Yes
2375,Engineering,43,109559,5,41.5,44.4,No
2376,IT,29,96175,16,37.5,100.0,Yes
2377,Marketing,45,98170,6,42.6,53.6,Yes
2378,Marketing,31,74245,4,40.2,63.1,No
2379,Human Resources,40,69034,5,43.9,80.2,Yes
2380,Finance,34,104386,1,42.0,54.4,No
2381,Engineering,35,95532,6,45.6,62.8,No
2382,Human Resources,45,74042,5,37.9,94.4,Yes
2383,Customer Support,27,46118,9,36.0,100.0,Yes
2384,Engineering,57,96915,4,41.8,71.6,No
2385,Operations,22,46665,9,37.8,67.2,No
2386,Engineering,32,86680,7,41.7,78.6,Yes
2387,Operations,41,71647,11,48.4,74.6,Yes
2388,Sales,43,112911,5,40.4,74.6,No
2389,Customer Support,36,56783,13,42.0,80.1,No
2390,Marketing,37,86732,9,41.3,79.6,Yes
2391,Engineering,42,94221,10,42.7,90.8,No
2392,Sales,35,74353,7,46.6,80.3,Yes
2393,Engineering,51,90793,6,40.8,72.5,No
2394,Marketing,46,74291,12,42.4,95.5,Yes
2395,Engineering,46,114810,9,41.1,83.3,Yes
2396,IT,28,78388,8,38.7,91.2,Yes
2397,Marketing,37,84124,10,45.7,78.8,No
2398,Engineering,34,92036,9,37.0,93.1,Yes
2399,Finance,27,70182,7,41.0,45.8,No
2400,Operations,41,93879,11,47.3,74.9,No
2401,Engineering,32,85577,2,38.3,57.3,No
2402,Engineering,44,121673,2,41.3,65.4,No
2403,Sales,27,64283,15,39.5,100.0,Yes
2404,Operations,55,94047,10,42.3,88.2,Yes
2405,Operations,29,67212,6,38.2,41.6,No
2406,Marketing,40,79408,8,38.1,82.7,Yes
2407,IT,45,65491,9,41.7,82.7,No
2408,IT,32,83929,4,40.8,68.3,Yes
2409,Finance,46,117035,3,47.4,87.5,Yes
2410,IT,25,80124,6,43.9,92.3,Yes
2411,Engineering,52,122477,8,40.5,92.9,Yes
2412,Sales,38,60519,10,48.8,81.5,Yes
2413,Engineering,32,77419,5,41.4,67.0,No
2414,Sales,35,82812,11,42.3,100.0,Yes
2415,Marketing,46,88746,18,36.1,100.0,Yes
2416,Customer Support,32,62301,7,43.8,72.2,Yes
2417,Sales,30,70435,10,50.1,93.1,No
2418,Sales,35,82748,7,44.2,77.7,No
2419,Marketing,26,61751,10,40.7,100.0,Yes
2420,Customer Support,56,62278,11,37.1,79.4,Yes
2421,Engineering,32,57429,5,34.4,92.7,No
2422,Marketing,46,89004,4,40.6,80.1,Yes
2423,Sales,40,86191,6,36.4,66.7,Yes
2424,Sales,28,63146,13,40.3,100.0,Yes
2425,Customer Support,37,43118,10,37.9,80.1,Yes
2426,Customer Support,45,69771,13,41.2,69.2,No
2427,Sales,36,76040,7,38.3,72.6,No
2428,Customer Support,49,72759,4,37.4,86.2,No
2429,Finance,48,129752,7,42.7,100.0,Yes
2430,IT,47,70559,4,40.3,91.1,Yes
2431,Marketing,33,62027,7,42.3,98.9,Yes
2432,Marketing,27,60730,12,44.1,83.7,Yes
2433,Marketing,31,81742,4,41.2,82.8,No
2434,Operations,39,52063,3,50.2,79.2,No
2435,Sales,43,113037,7,44.1,66.5,Yes
2436,Sales,22,63671,7,40.9,68.1,No
2437,Engineering,37,92449,6,49.2,88.7,Yes
2438,Operations,39,66950,7,53.8,56.6,No
2439,Engineering,35,85045,7,44.4,100.0,Yes
2440,Operations,50,92577,7,34.9,100.0,Yes
2441,Customer Support,42,51390,11,39.1,80.6,No
2442,Sales,51,102236,8,42.2,99.9,Yes
2443,Operations,35,61254,10,49.9,100.0,Yes
2444,Marketing,47,75017,9,41.0,100.0,No
2445,IT,54,150000,10,38.3,100.0,Yes
2446,Engineering,51,120528,9,43.4,84.5,No
2447,Operations,27,62243,8,49.2,64.8,No
2448,IT,35,102725,7,37.7,67.1,Yes
2449,Customer Support,34,42801,8,41.1,80.1,No
2450,Operations,42,90924,13,36.4,100.0,No
2451,Marketing,44,50765,8,40.7,87.8,Yes
2452,Finance,29,67855,7,37.5,79.2,Yes
2453,IT,38,85479,11,37.6,100.0,Yes
2454,Finance,22,73498,3,47.8,58.6,No
2455,Sales,52,101628,7,43.6,69.4,Yes
2456,Customer Support,32,51381,7,35.1,75.9,No
2457,Operations,38,67877,12,48.7,87.2,Yes
2458,Operations,34,54610,8,46.3,57.9,No
2459,Engineering,49,85760,6,34.5,80.1,No
2460,Operations,22,57666,9,43.7,78.2,No
2461,Human Resources,37,66574,9,40.2,93.8,Yes
2462,Operations,36,81686,6,47.1,88.8,No
2463,Sales,33,66641,10,43.9,90.9,Yes
2464,Operations,55,93833,10,51.8,84.5,No
2465,Customer Support,29,48015,12,39.2,76.3,Yes
2466,Sales,45,106071,8,38.7,79.6,No
2467,Customer Support,41,69601,7,36.5,53.9,No
2468,Human Resources,50,74281,8,44.3,87.4,Yes
2469,IT,31,78155,10,39.8,73.2,No
2470,Operations,30,68648,11,44.4,82.7,Yes
2471,Finance,48,111239,1,42.9,91.3,No
2472,Operations,42,64608,7,34.3,73.0,No
2473,IT,22,56218,7,39.4,70.1,Yes
2474,Human Resources,32,53384,2,38.2,48.0,No
2475,Engineering,41,121994,3,48.6,81.1,Yes
2476,Operations,46,89069,5,49.3,88.9,Yes
2477,IT,31,68609,13,36.3,100.0,No
2478,Operations,22,42891,10,38.0,91.5,Yes
2479,Operations,43,86957,5,46.9,70.4,No
2480,Marketing,25,50194,8,41.0,71.0,Yes
2481,IT,22,75562,10,41.7,75.1,Yes
2482,Sales,22,56633,8,40.4,87.7,Yes
2483,Marketing,46,103877,8,40.7,65.9,No
2484,Sales,39,73231,5,42.2,88.1,Yes
2485,Engineering,35,106606,6,37.5,69.8,No
2486,Human Resources,51,74921,3,38.6,59.1,No
2487,Human Resources,44,69119,5,39.3,68.8,No
2488,Operations,54,59174,7,39.1,99.2,Yes
2489,Human Resources,24,32540,4,38.5,65.1,No
2490,Marketing,37,71261,6,38.2,61.2,No
2491,Engineering,22,75496,11,41.2,76.2,Yes
2492,Human Resources,35,48626,4,38.3,75.8,Yes
2493,Engineering,35,76139,3,48.7,75.3,Yes
2494,Sales,44,96278,9,45.9,73.0,No
2495,Finance,38,95863,5,41.0,90.4,Yes
2496,Operations,44,72471,13,48.0,92.8,Yes
2497,Finance,45,108910,4,34.6,90.9,Yes
2498,Marketing,59,80656,6,43.2,88.7,Yes
2499,Human Resources,34,54524,7,40.8,61.8,No
2500,IT,28,97654,11,42.2,97.7,Yes
2501,Marketing,40,77789,7,38.9,74.0,Yes
2502,Marketing,29,66129,10,44.3,69.9,Yes
2503,Sales,52,132435,6,46.4,87.2,Yes
2504,Engineering,35,71898,7,45.5,87.1,Yes
2505,Human Resources,32,62466,5,36.5,65.7,No
2506,Human Resources,33,70852,7,44.4,93.3,No
2507,Finance,45,92748,7,40.9,98.3,Yes
2508,Marketing,36,81961,6,35.1,71.9,Yes
2509,Finance,31,67618,5,50.3,70.1,Yes
2510,Operations,54,75347,10,47.3,100.0,No
2511,IT,29,84249,9,48.7,91.4,Yes
2512,Operations,38,76145,12,43.9,62.3,No
2513,Customer Support,44,73476,9,42.0,91.0,Yes
2514,Sales,22,77091,10,50.0,80.3,Yes
2515,Engineering,42,99780,2,40.6,59.4,No
2516,Sales,27,80646,8,38.6,76.2,No
2517,Finance,46,93727,10,44.7,71.4,No
2518,IT,28,88895,7,42.1,80.7,Yes
2519,Engineering,44,106824,9,43.3,87.0,Yes
2520,Customer Support,49,71639,5,38.0,83.7,Yes
2521,Sales,46,96993,9,42.9,100.0,Yes
2522,Customer Support,40,45178,12,35.6,78.6,Yes
2523,Human Resources,35,48635,3,42.8,76.7,No
2524,Sales,32,75544,11,32.6,84.1,Yes
2525,Marketing,52,67371,13,34.2,100.0,Yes
2526,Engineering,31,96047,7,34.6,89.1,Yes
2527,Engineering,27,90232,5,33.9,68.5,No
2528,Engineering,44,108684,9,41.4,93.7,Yes
2529,IT,30,67378,11,43.2,83.5,No
2530,Marketing,28,77007,4,43.1,94.3,Yes
2531,Engineering,23,96874,1,37.1,71.7,Yes
2532,Finance,33,83706,7,36.2,84.5,Yes
2533,Operations,37,72130,7,44.7,68.4,No
2534,Engineering,40,100965,6,44.1,100.0,Yes
2535,Human Resources,47,74813,5,42.3,68.8,Yes
2536,Sales,43,86028,10,39.3,100.0,Yes
2537,Engineering,36,91920,3,45.3,79.2,Yes
2538,Operations,36,74966,6,44.7,70.8,No
2539,Engineering,43,138158,7,38.0,100.0,Yes
2540,Marketing,50,69519,10,38.5,84.5,Yes
2541,Operations,39,67925,5,40.4,88.3,Yes
2542,Sales,33,62213,8,41.7,79.7,Yes
2543,Finance,28,93405,9,47.4,79.9,No
2544,Engineering,23,67658,7,44.1,72.2,No
2545,Customer Support,44,49283,8,33.6,96.7,Yes
2546,Marketing,43,87986,6,39.2,95.4,Yes
2547,IT,43,124335,9,43.4,82.7,Yes
2548,Finance,36,94340,6,34.9,87.5,Yes
2549,Sales,52,101422,9,47.4,88.8,Yes
2550,Finance,33,86926,7,50.9,84.1,Yes
2551,Customer Support,47,79340,10,39.3,100.0,Yes
2552,Finance,37,75678,3,42.3,81.1,No
2553,IT,31,80968,2,34.9,91.5,Yes
2554,IT,43,91858,11,31.8,87.7,Yes
2555,Engineering,42,83141,8,40.0,87.0,Yes
2556,Engineering,41,94503,4,44.0,92.1,Yes
2557,Finance,38,103088,5,42.4,82.9,No
2558,Human Resources,37,65424,5,44.9,82.4,Yes
2559,IT,61,134723,3,42.5,73.8,No
2560,IT,49,108993,11,37.8,100.0,Yes
2561,Human Resources,45,72798,5,45.0,88.6,Yes
2562,Engineering,39,84999,4,44.4,91.6,Yes
2563,Operations,48,74378,13,37.7,80.7,Yes
2564,Engineering,43,105143,8,38.0,71.8,No
2565,IT,38,95621,7,39.0,84.9,Yes
2566,Human Resources,34,60366,10,47.1,89.3,Yes
2567,Operations,37,65609,7,47.0,87.7,Yes
2568,Sales,22,58867,10,40.9,100.0,Yes
2569,Finance,40,134103,3,55.7,83.2,Yes
2570,Marketing,33,78726,2,44.1,74.4,No
2571,Finance,53,114586,4,38.3,94.8,Yes
2572,Engineering,38,91869,4,40.8,57.4,No
2573,Operations,26,52209,10,41.9,82.9,Yes
2574,IT,37,88675,8,37.6,75.2,Yes
2575,Engineering,27,83305,4,47.2,87.6,Yes
2576,Sales,42,62029,3,44.5,80.4,Yes
2577,Sales,40,64225,5,48.7,94.2,Yes
2578,Finance,47,90537,6,42.5,87.6,Yes
2579,Finance,30,80423,3,41.6,59.6,No
2580,Marketing,38,72115,13,38.6,69.5,No
2581,Engineering,24,92361,3,42.1,76.5,Yes
2582,Human Resources,45,52490,3,36.9,55.2,No
2583,Finance,43,84204,10,42.9,100.0,Yes
2584,Marketing,42,97258,7,38.7,72.5,Yes
2585,Customer Support,38,58936,9,32.6,88.2,No
2586,Sales,42,97867,9,43.6,84.2,Yes
2587,Operations,54,109845,7,36.9,73.8,Yes
2588,Human Resources,35,52411,3,45.4,66.0,No
2589,Human Resources,39,61174,7,42.0,92.8,No
2590,Operations,27,54670,5,42.1,66.3,Yes
2591,Operations,29,41701,8,36.9,95.2,Yes
2592,Customer Support,38,55108,10,38.1,88.8,No
2593,Sales,49,107328,7,45.9,70.5,No
2594,Sales,35,84324,3,46.7,77.9,No
2595,Operations,35,71036,8,40.9,68.8,No
2596,Finance,33,77286,4,43.8,81.9,Yes
2597,Engineering,32,78257,13,49.6,87.9,Yes
2598,Sales,40,99992,6,42.9,62.8,No
2599,Sales,23,58855,8,49.1,59.1,No
2600,IT,50,112764,6,40.9,84.6,Yes
2601,Engineering,31,87492,0,41.4,76.1,No
2602,Engineering,45,128022,6,42.5,61.7,No
2603,Engineering,25,88219,13,39.9,86.8,Yes
2604,Human Resources,44,53660,5,40.6,76.9,Yes
2605,Sales,44,72981,12,48.9,92.2,Yes
2606,Marketing,41,84881,9,44.6,78.6,Yes
2607,Sales,28,68928,7,49.6,65.9,Yes
2608,IT,40,88047,9,38.5,87.6,Yes
2609,Engineering,26,90343,4,42.2,63.3,No
2610,Marketing,35,73510,10,49.7,88.7,Yes
2611,IT,48,106128,4,37.1,93.7,Yes
2612,Operations,45,83773,12,43.6,67.8,Yes
2613,Marketing,38,70591,5,36.2,68.3,No
2614,Engineering,28,100304,6,42.4,89.0,Yes
2615,Engineering,44,91353,11,46.2,94.1,No
2616,Operations,38,74700,10,50.9,62.1,No
2617,Customer Support,22,53706,7,34.0,46.7,No
2618,Operations,45,59505,10,40.7,84.1,No
2619,Finance,37,82614,4,49.3,66.4,No
2620,Operations,50,93706,11,31.9,93.8,Yes
2621,Marketing,27,73583,11,38.4,67.3,No
2622,Sales,22,60794,11,48.9,92.1,Yes
2623,Finance,40,80971,2,36.2,90.7,Yes
2624,Customer Support,40,68031,8,33.8,73.1,No
2625,Engineering,22,85724,13,47.0,82.0,Yes
